cpu0mean,cpu0std,cpu0max,cpu0min,cpu0range,cpu0CV,cpu0RMS,cpu0MAD,cpu0skew,cpu0kurt,cpu0Q1,cpu0Median,cpu0Q3,cpu0IQR,cpu0SF,cpu0IF,cpu0CF,cpu1mean,cpu1std,cpu1max,cpu1min,cpu1range,cpu1CV,cpu1RMS,cpu1MAD,cpu1skew,cpu1kurt,cpu1Q1,cpu1Median,cpu1Q3,cpu1IQR,cpu1SF,cpu1IF,cpu1CF,cpu2mean,cpu2std,cpu2max,cpu2min,cpu2range,cpu2CV,cpu2RMS,cpu2MAD,cpu2skew,cpu2kurt,cpu2Q1,cpu2Median,cpu2Q3,cpu2IQR,cpu2SF,cpu2IF,cpu2CF,cpu3mean,cpu3std,cpu3max,cpu3min,cpu3range,cpu3CV,cpu3RMS,cpu3MAD,cpu3skew,cpu3kurt,cpu3Q1,cpu3Median,cpu3Q3,cpu3IQR,cpu3SF,cpu3IF,cpu3CF,cpu4mean,cpu4std,cpu4max,cpu4min,cpu4range,cpu4CV,cpu4RMS,cpu4MAD,cpu4skew,cpu4kurt,cpu4Q1,cpu4Median,cpu4Q3,cpu4IQR,cpu4SF,cpu4IF,cpu4CF,cpu5mean,cpu5std,cpu5max,cpu5min,cpu5range,cpu5CV,cpu5RMS,cpu5MAD,cpu5skew,cpu5kurt,cpu5Q1,cpu5Median,cpu5Q3,cpu5IQR,cpu5SF,cpu5IF,cpu5CF,cpu6mean,cpu6std,cpu6max,cpu6min,cpu6range,cpu6CV,cpu6RMS,cpu6MAD,cpu6skew,cpu6kurt,cpu6Q1,cpu6Median,cpu6Q3,cpu6IQR,cpu6SF,cpu6IF,cpu6CF,cpu7mean,cpu7std,cpu7max,cpu7min,cpu7range,cpu7CV,cpu7RMS,cpu7MAD,cpu7skew,cpu7kurt,cpu7Q1,cpu7Median,cpu7Q3,cpu7IQR,cpu7SF,cpu7IF,cpu7CF,cpu8mean,cpu8std,cpu8max,cpu8min,cpu8range,cpu8CV,cpu8RMS,cpu8MAD,cpu8skew,cpu8kurt,cpu8Q1,cpu8Median,cpu8Q3,cpu8IQR,cpu8SF,cpu8IF,cpu8CF,cpu9mean,cpu9std,cpu9max,cpu9min,cpu9range,cpu9CV,cpu9RMS,cpu9MAD,cpu9skew,cpu9kurt,cpu9Q1,cpu9Median,cpu9Q3,cpu9IQR,cpu9SF,cpu9IF,cpu9CF,cpu10mean,cpu10std,cpu10max,cpu10min,cpu10range,cpu10CV,cpu10RMS,cpu10MAD,cpu10skew,cpu10kurt,cpu10Q1,cpu10Median,cpu10Q3,cpu10IQR,cpu10SF,cpu10IF,cpu10CF,cpu11mean,cpu11std,cpu11max,cpu11min,cpu11range,cpu11CV,cpu11RMS,cpu11MAD,cpu11skew,cpu11kurt,cpu11Q1,cpu11Median,cpu11Q3,cpu11IQR,cpu11SF,cpu11IF,cpu11CF,cpu12mean,cpu12std,cpu12max,cpu12min,cpu12range,cpu12CV,cpu12RMS,cpu12MAD,cpu12skew,cpu12kurt,cpu12Q1,cpu12Median,cpu12Q3,cpu12IQR,cpu12SF,cpu12IF,cpu12CF,cpu13mean,cpu13std,cpu13max,cpu13min,cpu13range,cpu13CV,cpu13RMS,cpu13MAD,cpu13skew,cpu13kurt,cpu13Q1,cpu13Median,cpu13Q3,cpu13IQR,cpu13SF,cpu13IF,cpu13CF,cpu14mean,cpu14std,cpu14max,cpu14min,cpu14range,cpu14CV,cpu14RMS,cpu14MAD,cpu14skew,cpu14kurt,cpu14Q1,cpu14Median,cpu14Q3,cpu14IQR,cpu14SF,cpu14IF,cpu14CF,cpu15mean,cpu15std,cpu15max,cpu15min,cpu15range,cpu15CV,cpu15RMS,cpu15MAD,cpu15skew,cpu15kurt,cpu15Q1,cpu15Median,cpu15Q3,cpu15IQR,cpu15SF,cpu15IF,cpu15CF,gpu0mean,gpu0std,gpu0max,gpu0min,gpu0range,gpu0CV,gpu0RMS,gpu0MAD,gpu0skew,gpu0kurt,gpu0Q1,gpu0Median,gpu0Q3,gpu0IQR,gpu0SF,gpu0IF,gpu0CF,gpu1mean,gpu1std,gpu1max,gpu1min,gpu1range,gpu1CV,gpu1RMS,gpu1MAD,gpu1skew,gpu1kurt,gpu1Q1,gpu1Median,gpu1Q3,gpu1IQR,gpu1SF,gpu1IF,gpu1CF,gpu2mean,gpu2std,gpu2max,gpu2min,gpu2range,gpu2CV,gpu2RMS,gpu2MAD,gpu2skew,gpu2kurt,gpu2Q1,gpu2Median,gpu2Q3,gpu2IQR,gpu2SF,gpu2IF,gpu2CF,gpu3mean,gpu3std,gpu3max,gpu3min,gpu3range,gpu3CV,gpu3RMS,gpu3MAD,gpu3skew,gpu3kurt,gpu3Q1,gpu3Median,gpu3Q3,gpu3IQR,gpu3SF,gpu3IF,gpu3CF,gpu4mean,gpu4std,gpu4max,gpu4min,gpu4range,gpu4CV,gpu4RMS,gpu4MAD,gpu4skew,gpu4kurt,gpu4Q1,gpu4Median,gpu4Q3,gpu4IQR,gpu4SF,gpu4IF,gpu4CF,gpu5mean,gpu5std,gpu5max,gpu5min,gpu5range,gpu5CV,gpu5RMS,gpu5MAD,gpu5skew,gpu5kurt,gpu5Q1,gpu5Median,gpu5Q3,gpu5IQR,gpu5SF,gpu5IF,gpu5CF,gpu6mean,gpu6std,gpu6max,gpu6min,gpu6range,gpu6CV,gpu6RMS,gpu6MAD,gpu6skew,gpu6kurt,gpu6Q1,gpu6Median,gpu6Q3,gpu6IQR,gpu6SF,gpu6IF,gpu6CF,gpu7mean,gpu7std,gpu7max,gpu7min,gpu7range,gpu7CV,gpu7RMS,gpu7MAD,gpu7skew,gpu7kurt,gpu7Q1,gpu7Median,gpu7Q3,gpu7IQR,gpu7SF,gpu7IF,gpu7CF,gpu8mean,gpu8std,gpu8max,gpu8min,gpu8range,gpu8CV,gpu8RMS,gpu8MAD,gpu8skew,gpu8kurt,gpu8Q1,gpu8Median,gpu8Q3,gpu8IQR,gpu8SF,gpu8IF,gpu8CF,gpu9mean,gpu9std,gpu9max,gpu9min,gpu9range,gpu9CV,gpu9RMS,gpu9MAD,gpu9skew,gpu9kurt,gpu9Q1,gpu9Median,gpu9Q3,gpu9IQR,gpu9SF,gpu9IF,gpu9CF,gpu10mean,gpu10std,gpu10max,gpu10min,gpu10range,gpu10CV,gpu10RMS,gpu10MAD,gpu10skew,gpu10kurt,gpu10Q1,gpu10Median,gpu10Q3,gpu10IQR,gpu10SF,gpu10IF,gpu10CF,gpu11mean,gpu11std,gpu11max,gpu11min,gpu11range,gpu11CV,gpu11RMS,gpu11MAD,gpu11skew,gpu11kurt,gpu11Q1,gpu11Median,gpu11Q3,gpu11IQR,gpu11SF,gpu11IF,gpu11CF,gpu12mean,gpu12std,gpu12max,gpu12min,gpu12range,gpu12CV,gpu12RMS,gpu12MAD,gpu12skew,gpu12kurt,gpu12Q1,gpu12Median,gpu12Q3,gpu12IQR,gpu12SF,gpu12IF,gpu12CF,gpu13mean,gpu13std,gpu13max,gpu13min,gpu13range,gpu13CV,gpu13RMS,gpu13MAD,gpu13skew,gpu13kurt,gpu13Q1,gpu13Median,gpu13Q3,gpu13IQR,gpu13SF,gpu13IF,gpu13CF,gpu14mean,gpu14std,gpu14max,gpu14min,gpu14range,gpu14CV,gpu14RMS,gpu14MAD,gpu14skew,gpu14kurt,gpu14Q1,gpu14Median,gpu14Q3,gpu14IQR,gpu14SF,gpu14IF,gpu14CF,gpu15mean,gpu15std,gpu15max,gpu15min,gpu15range,gpu15CV,gpu15RMS,gpu15MAD,gpu15skew,gpu15kurt,gpu15Q1,gpu15Median,gpu15Q3,gpu15IQR,gpu15SF,gpu15IF,gpu15CF
1.1055920937500006,0.03028986105722851,1.210526,1.063158,0.14736799999999994,0.02739695881370669,1.1060069409571418,0.023139250976562623,1.265540209530198,1.607938059226421,1.084211,1.094737,1.115789,0.031577999999999884,1.000375226278739,1.0949119542760835,1.0945012686379771,1.1058515625,0.023134355760072355,1.186275,1.068627,0.11764799999999997,0.02091994671307647,1.10609352077486,0.01730540039062498,1.3673737593813062,1.8385348302246545,1.088235,1.098039,1.107843,0.019607999999999848,1.0002187981489241,1.0727253459932602,1.0724906870162028,1.0936163593750003,0.02176076562184738,1.17094,1.059829,0.11111100000000018,0.01989798838989901,1.093832835680607,0.01589207812500001,1.5662922828900374,3.361617863194967,1.076923,1.0897435,1.102564,0.025641000000000025,1.0001979453797951,1.070704539084611,1.0704926400124157,1.0968237343750002,0.027640294360793616,1.213115,1.057377,0.15573799999999993,0.025200306571177365,1.0971719510453555,0.019675444824218784,1.7886082526142453,5.016048443271752,1.081967,1.090164,1.106557,0.024590000000000112,1.000317477329713,1.106025482473048,1.1056744558992573,1.0837135156249997,0.018918757395928663,1.145985,1.051095,0.09489000000000014,0.017457341929539218,1.0838786386536565,0.014755364257812386,0.9657535261538052,0.8703516553609623,1.072993,1.080292,1.094891,0.021897999999999973,1.0001523677856519,1.057461204900713,1.0573001064247276,1.0874781093749994,0.01963656002374558,1.169014,1.056338,0.112676,0.018056970392747673,1.0876553833174323,0.014056949218749889,1.8456059777432317,5.134374824964444,1.077465,1.084507,1.09330975,0.015844750000000074,1.0001630138031328,1.0749770408453199,1.0748018333108578,1.0834992656249995,0.019145340608293426,1.127389,1.057325,0.0700639999999999,0.017669915629568735,1.0836684007005657,0.0154445673828124,0.8786845747364515,-0.19511613437036202,1.070064,1.076433,1.095541,0.025477000000000194,1.0001561007754525,1.040507396513724,1.040344997852821,1.08464371875,0.019526630124387767,1.171779,1.055215,0.11656399999999989,0.01800280570184952,1.084819471574807,0.013054732421874996,2.1700787036160567,7.027209726753493,1.07362,1.079755,1.092025,0.018405000000000005,1.0001620373785132,1.0803353946957064,1.0801603683412466,1.0831288125000003,0.019056135435761734,1.134831,1.05618,0.07865100000000003,0.017593600332519756,1.0832964325453147,0.015254701171875041,0.9144721693642002,0.16172795527112704,1.067416,1.078652,1.0912925,0.023876500000000078,1.000154755411711,1.0477341078026208,1.0475719903679546,1.083276921875,0.018742404861957333,1.135135,1.054054,0.08108099999999996,0.017301582341029537,1.0834390463736225,0.014231371093750014,1.1362762842695202,0.841420626475951,1.07027,1.081081,1.0878375,0.017567499999999958,1.000149661176518,1.0478714879619524,1.0477146857494282,1.0824435312500005,0.01963812084391664,1.135678,1.055276,0.08040199999999986,0.018142397526491414,1.0826216578912735,0.01586536425781256,0.7883829201463929,0.17512088521805058,1.06909575,1.080402,1.095477,0.026381250000000023,1.0001645597540476,1.0491799038131113,1.0490072794332135,1.0804117656250005,0.01658684796546478,1.136585,1.04878,0.08780499999999991,0.015352339259161584,1.0805390815821327,0.013176330078125038,0.895627943545653,1.052979868068463,1.068293,1.078049,1.087805,0.019511999999999974,1.000117840217205,1.051992431184331,1.051868478774321,1.0740056249999999,0.01665208861383835,1.140909,1.05,0.0909089999999999,0.01550465679715444,1.0741347097021134,0.012171585937499958,1.312243792392079,3.5286771002633524,1.063636,1.072727,1.081818,0.01818199999999992,1.0001201899683845,1.0622933189944885,1.062165657337714,1.07715278125,0.018862194284690166,1.146667,1.048889,0.09777800000000014,0.017511159617302586,1.0773179180389807,0.01415794140625,1.4384724188036333,2.699240611616413,1.0655557500000001,1.071111,1.084444,0.01888824999999983,1.0001533086038075,1.0645351522644089,1.0643719748830076,1.0737449062500002,0.017354217464458335,1.158996,1.050209,0.10878699999999997,0.01616232809435815,1.0738851393708848,0.012159945312500073,2.209536196964317,8.13597972799166,1.062762,1.069038,1.079498,0.016736000000000084,1.0001306018962868,1.079396040208223,1.0792550874472253,1.0706938750000001,0.016769949741371495,1.126016,1.04878,0.07723599999999986,0.015662693261761205,1.070825198235848,0.0130862148437501,1.2441323114671379,1.2620781057632104,1.056911,1.0670734999999998,1.081301,0.024390000000000134,1.000122652458293,1.0516694139116092,1.0515404398916621,0.13108753125,0.029820541539122402,0.220779,0.090909,0.12986999999999999,0.227485720836797,0.1344366227889791,0.022816028320312508,1.365484982238333,1.4628452770339377,0.103896,0.116883,0.142857,0.03896100000000001,1.025548513325741,1.6842105263157896,1.642253393605028,0.861572265625,0.17207169115464654,2.0,0.78125,1.21875,0.19971823376861214,0.8785871816678272,0.07332611083984375,5.491193962907958,32.81215091940949,0.796875,0.8203125,0.859375,0.0625,1.019748681244381,2.3213374893737604,2.276381947894332,0.9588541718750001,0.3701182745385908,3.583333,0.833333,2.75,0.3860005884052626,1.0278077933492795,0.1279622587890626,6.273729831131705,41.65408320822023,0.86250025,0.883333,0.933333,0.07083275,1.0719125217335639,3.7370990345621995,3.486384344608951,1.0594951875000005,0.15984108273726474,2.230769,0.961538,1.269231,0.15086532211102155,1.071484588814175,0.07361781250000023,6.290091532061282,45.68185589643881,1.0,1.019231,1.0624997500000002,0.06249975000000019,1.011316145137445,2.1055017769960367,2.0819422167040393,1.0438700781250003,0.12853131385705985,1.961538,0.961538,1.0,0.1231296083205372,1.0517533164418909,0.06505406640625008,5.828085976121862,40.901388243068276,0.980769,1.0,1.076923,0.09615400000000007,1.0075519343662482,1.879101663229312,1.8650171759248022,1.0504808125000005,0.11793552093369647,1.884615,0.961538,0.9230769999999999,0.11226813429654758,1.0570802829154289,0.05821809179687518,5.695617464237049,39.352930565294194,1.0,1.038462,1.0624997500000002,0.06249975000000019,1.0062823331344077,1.7940499032199115,1.7828494490524684,1.0698530000000002,0.11870820466879071,1.901961,0.980392,0.921569,0.1109574910467052,1.0764186357847434,0.06307434375000001,5.501508988969779,37.80928215077553,1.019608,1.039216,1.098039,0.07843099999999992,1.0061369513239138,1.7777778816342056,1.7669342918923083,1.058293203125,0.18930859011191706,2.461538,0.942308,1.5192299999999999,0.17888104123971862,1.0750917384440897,0.08379660449218758,6.507639098059586,47.96604381328579,0.980769,1.019231,1.096154,0.11538500000000007,1.0158732336837142,2.3259508732848357,2.2896073999809765,1.0753677187500004,0.22966660165610636,2.843137,0.980392,1.8627449999999999,0.21357029567808597,1.0996192424861635,0.08392685449218759,7.2869714614604995,56.24431340525209,1.0,1.029412,1.098039,0.09803899999999999,1.022551842791369,2.643874230579324,2.585564975720016,1.0465744843750004,0.11268912400964991,1.846154,0.961538,0.8846160000000001,0.1076742512760057,1.0526238597024389,0.05666871435546887,5.72147945150254,39.8390548469245,1.0,1.019231,1.0624997500000002,0.06249975000000019,1.0057801670284854,1.7639967604431874,1.7538591615450179,1.0750613437500003,0.12335786092911483,1.901961,0.980392,0.921569,0.11474495073817949,1.08211554590005,0.06992942968750004,4.859977929321415,31.214429342651478,1.014706,1.039216,1.102941,0.08823499999999984,1.00656167407661,1.769165090957164,1.7576320820879099,1.0787378281250004,0.21295310895972158,2.705882,0.980392,1.7254899999999997,0.19740951268007756,1.0995564234924253,0.08010677880859393,7.13024587862936,54.534337467811405,1.0,1.039216,1.098039,0.09803899999999999,1.0192990315391188,2.508377781377341,2.4608850825549657,1.0697115312499998,0.2826437000949678,3.269231,0.961538,2.307693,0.26422422479141416,1.1064222617484674,0.09104569921874998,7.531698118229067,58.902054184623175,0.980769,1.019231,1.076923,0.09615400000000007,1.0343183460456573,3.056180011614697,2.9547769536322135,1.0546874687500003,0.13717602052278596,2.0,0.961538,1.038462,0.13006319368273608,1.0635708332521865,0.07247219433593759,5.299784630202789,35.19917002559952,0.980769,1.019231,1.076923,0.09615400000000007,1.0084227458516357,1.8962963524828544,1.880457734897074,1.0999999999999999,0.13219304066402285,2.02,1.0,1.02,0.12017549151274806,1.1079147079085105,0.07187499999999994,5.397294217794405,36.66054183605712,1.04,1.06,1.14,0.09999999999999987,1.007195189007737,1.8363636363636366,1.8232450436670327,1.0692402968750003,0.1281545436594134,1.980392,0.980392,0.9999999999999999,0.11985569944750718,1.0768929378178178,0.060891408203125094,5.834490667645074,40.31344140686416,1.019608,1.039216,1.078431,0.05882299999999985,1.0071570824305662,1.8521486758289638,1.8389868950324852
