1.441176,1.379630,1.809917,2.248000,2.364964,1.021277,1.025974,3.899371,1.368421,1.255682,1.322751,1.526042,1.296117,3.197115,1.303571,1.367257
1.058824,1.138889,1.438017,1.384000,1.021898,1.326241,1.461039,1.371069,1.345029,2.630682,1.613757,1.385417,1.383495,1.692308,1.419643,1.323009
1.401961,1.611111,1.396694,1.424000,1.437956,1.163121,1.136364,1.415094,1.403509,1.045455,1.804233,1.187500,1.611650,1.399038,3.379464,1.305310
1.539216,1.333333,1.619835,1.440000,1.627737,1.659574,1.292208,1.396226,1.304094,1.386364,1.312169,1.020833,2.980583,2.192308,1.312500,1.402655
1.235294,1.398148,3.157025,3.736000,2.686131,3.177305,1.467532,1.308176,1.304094,1.272727,4.169312,1.369792,1.266990,1.389423,1.093750,1.429204
1.480392,1.212963,1.454545,4.696000,1.335766,2.510638,1.136364,1.396226,1.245614,1.102273,1.624339,1.291667,2.048544,1.360577,1.357143,1.371681
1.382353,1.120370,1.429752,1.352000,1.051095,1.560284,1.305195,1.364780,3.257310,1.232955,3.693122,1.395833,1.087379,1.341346,1.383929,1.269912
1.480392,1.509259,1.487603,1.064000,5.927007,1.375887,1.428571,1.446541,1.333333,1.295455,1.396825,1.380208,1.087379,1.322115,1.357143,1.026549
2.205882,1.453704,1.066116,1.528000,1.700730,1.304965,3.954545,1.993711,1.426901,1.267045,2.587302,1.406250,1.368932,1.408654,1.406250,1.805310
1.029412,4.759259,1.239669,1.424000,1.445255,1.567376,1.396104,1.364780,1.280702,1.323864,1.486772,1.083333,1.354369,1.447115,2.727679,1.415929
1.568627,1.898148,1.429752,3.328000,2.737226,1.978723,1.142857,1.433962,1.204678,1.301136,1.582011,1.291667,1.354369,1.461538,1.187500,1.402655
1.362745,1.037037,4.264463,1.240000,1.313869,1.418440,4.688312,2.635220,1.450292,1.363636,1.248677,1.234375,1.398058,1.360577,1.946429,1.526549
1.411765,1.425926,1.446281,1.304000,1.335766,1.404255,1.084416,1.496855,1.467836,1.335227,3.783069,2.411458,3.038835,1.418269,1.236607,1.309735
